A B date time
-83.53042881302841 141.11925895906367 01082023 12:00:00
-83.7462327850859 141.13261055235603 01082023 13:00:00
-84.13733448150018 140.61775399307996 01082023 14:00:00
-83.69248945797797 141.47173895074147 01082023 15:00:00
-83.69798271900446 141.12202213925184 01082023 16:00:00
-83.5470704583972 141.41649113923305 01082023 17:00:00
-83.58364886610867 140.3717820043724 01082023 18:00:00
-84.0892691449603 139.73147232764285 01082023 19:00:00
-83.79508001654128 137.77818925727408 01082023 20:00:00
-83.64020905229677 138.6090129208601 01082023 21:00:00
-83.56297953813132 139.14508526293346 01082023 22:00:00
-83.69927454948485 139.94847817481815 01082023 23:00:00
-83.72513341313542 140.64156541187174 02082023 00:00:00
-81.44377955340825 139.36172493471932 02082023 01:00:00
-79.9040929338726 139.71399118698756 02082023 02:00:00
-77.65878540320152 140.6597388888733 02082023 03:00:00
-78.51857227901552 141.48788074343324 02082023 04:00:00
-78.40363632994718 141.273751754341 02082023 05:00:00
-78.5524346257158 140.36764094730287 02082023 06:00:00
-79.45654575361728 141.2536675698989 02082023 07:00:00
-79.26491074603676 144.0717462305207 02082023 08:00:00
-79.29977488431261 142.60986970916724 02082023 09:00:00
-79.26505109051023 142.2078947599739 02082023 10:00:00
-79.04474238248997 141.92270833387974 02082023 11:00:00
-79.12112731720784 140.15660037599744 02082023 12:00:00
-79.75338170435082 139.53802748265994 02082023 13:00:00
-79.54573413530967 137.83060921985955 02082023 14:00:00
-77.09801010149417 136.51050835840545 02082023 15:00:00
-77.1032053698239 134.9345820505393 02082023 16:00:00
-78.63910267095613 135.9005658685292 02082023 17:00:00
-78.90584353685728 135.77935236623537 02082023 18:00:00
-78.07886576276721 135.31058769944184 02082023 19:00:00
-79.30262559320451 137.26090488844267 02082023 20:00:00
-79.92433307506485 135.98106441129025 02082023 21:00:00
-79.6848362094999 135.1901095597673 02082023 22:00:00
-79.20444541354895 133.34240015286903 02082023 23:00:00
-78.38485135735964 133.07340726333098 03082023 00:00:00
-78.6479815167207 134.10983132871698 03082023 01:00:00
-79.09591042449463 133.8825803739915 03082023 02:00:00
-79.08048586244614 135.3500457776954 03082023 03:00:00
-78.9655499133778 137.17903230066 03082023 04:00:00
-78.90480227979425 137.16409745354085 03082023 05:00:00
-80.10026021365212 136.24574144267135 03082023 06:00:00
-79.65214188907419 135.41636297045585 03082023 07:00:00
-79.08120124386248 136.73096793438293 03082023 08:00:00
-79.02988833013232 134.38045300843285 03082023 09:00:00
-78.31510537320932 135.0860567698889 03082023 10:00:00
-79.69025669214412 135.10948757110253 03082023 11:00:00
-81.08179357196268 132.92364367211482 03082023 12:00:00
-81.10278774796909 131.86655455174065 03082023 13:00:00
-80.11708332355715 133.13760062426172 03082023 14:00:00
-79.87004194357503 132.82768747161703 03082023 15:00:00
-80.36185940343242 134.33398652887854 03082023 16:00:00
-80.0464902313206 134.75450860039737 03082023 17:00:00
-80.101102256039 133.9023760607991 03082023 18:00:00
-78.64246570592009 133.6038498683176 03082023 19:00:00
-77.76180588943652 133.02176631173631 03082023 20:00:00
-77.04820496985799 133.39697315401835 03082023 21:00:00
-77.08478337756947 133.08297406260215 03082023 22:00:00
-77.75811496761295 133.35601477004687 03082023 23:00:00
-77.48867732480257 132.61516910224398 04082023 00:00:00
-77.85442467105707 133.00021770599483 04082023 01:00:00
-76.477405404608 133.02578626354858 04082023 02:00:00
-75.47186829305133 134.4610777140344 04082023 03:00:00
-77.01349887480013 135.5892553455264 04082023 04:00:00
-74.92853110538444 135.1415725750957 04082023 05:00:00
-75.55922594794086 137.64239288438765 04082023 06:00:00
-75.35792802379784 138.29172868162306 04082023 07:00:00
-76.87023878456789 137.23463956124888 04082023 08:00:00
-75.78259878958721 136.83838697640897 04082023 09:00:00
-76.38990122209141 136.9047664001059 04082023 10:00:00
-77.10243230757834 138.2885718637393 04082023 11:00:00
-76.82291609172289 138.74678981555942 04082023 12:00:00
-75.29591509776311 137.8406790085213 04082023 13:00:00
-74.76592765135356 140.32673865184532 04082023 14:00:00
-75.42298249374755 141.3931569293398 04082023 15:00:00
-76.5188977828653 141.16490973949996 04082023 16:00:00
-77.01138502593304 139.38780224542296 04082023 17:00:00
-75.86382339450124 139.9063436085958 04082023 18:00:00
-77.19889726219768 138.88536616647337 04082023 19:00:00
-77.10350872203173 137.22553198318482 04082023 20:00:00
-76.40797975716454 137.58152208152896 04082023 21:00:00
-76.48580203642226 138.75828558829787 04082023 22:00:00
-74.59118214575994 139.04780401590867 04082023 23:00:00
-74.21495743560232 138.20485691705164 05082023 00:00:00
-74.63647256180423 138.29992833897506 05082023 01:00:00
-74.75816233225964 139.22406077066478 05082023 02:00:00
-74.94786584314433 139.8953919556556 05082023 03:00:00
-76.22099565627296 139.55066937356153 05082023 04:00:00
-76.25662719303396 139.1587812853751 05082023 05:00:00
-76.2053142793038 138.95390240616436 05082023 06:00:00
-75.79649845303487 138.54776400977607 05082023 07:00:00
-76.42595178824813 137.96221470939375 05082023 08:00:00
-76.71421194570279 137.88857561476948 05082023 09:00:00
-75.98073309407334 138.99799997988956 05082023 10:00:00
-76.19569152612411 139.7538228850222 05082023 11:00:00
-77.43560205834505 139.62722473343155 05082023 12:00:00
-77.22612596905417 141.1248847092253 05082023 13:00:00
-77.36822219149603 139.17489109491004 05082023 14:00:00
-78.47022260464006 139.36369474725808 05082023 15:00:00
-79.26744203922723 140.73760041336885 05082023 16:00:00
-77.30510121250407 138.97149245548655 05082023 17:00:00
-76.52877695940985 139.91443271967006 05082023 18:00:00
-75.82421658355791 140.10974506453408 05082023 19:00:00
-75.58471971799297 139.86378057695094 05082023 20:00:00
-76.20642719985331 138.27251497483135 05082023 21:00:00
-76.38767224016348 137.87626238999144 05082023 22:00:00
-75.3000322451828 138.16578081760224 05082023 23:00:00
-78.37837685932097 137.63171930435644 06082023 00:00:00
-78.85083173301182 137.71413422490542 06082023 01:00:00
-79.82943288166919 136.61306398727498 06082023 02:00:00
-79.99559475118477 135.9404163639094 06082023 03:00:00
-79.40421817671695 137.19572170673743 06082023 04:00:00
-79.06591746312094 136.27065622312477 06082023 05:00:00
-79.53288337835514 137.70594767361058 06082023 06:00:00
-80.41834563564026 138.4298212872182 06082023 07:00:00
-81.76872059238177 136.54684137947228 06082023 08:00:00
-81.6768263181508 137.49258908135803 06082023 09:00:00
-82.50640450370256 138.54720479604563 06082023 10:00:00
-83.85133505722878 137.30216439587244 06082023 11:00:00
-83.87719392087935 136.71335228787484 06082023 12:00:00
-83.3710511430294 136.86625563180397 06082023 13:00:00
-83.58600957508017 135.7156516063595 06082023 14:00:00
-83.02605690717785 135.61764626836074 06082023 15:00:00
-83.39602860776077 134.50804989461804 06082023 16:00:00
-83.58573211864545 134.84183438284916 06082023 17:00:00
-82.6471520191515 134.6094813540745 06082023 18:00:00
-82.45551701157099 134.6279714693317 06082023 19:00:00
-81.80041780214663 134.39561844055703 06082023 20:00:00
-81.90787289931345 134.53786771325653 06082023 21:00:00
-83.67932490439131 134.71976664736314 06082023 22:00:00
-81.815986333037 133.8900908130717 06082023 23:00:00
-82.32160661188863 133.41902310679453 07082023 00:00:00
-82.07852460146867 134.78535047028402 07082023 01:00:00
-83.07161973116443 135.19884924193104 07082023 02:00:00
-80.99622363001858 135.51722471582667 07082023 03:00:00
-82.32295973355464 136.06231968315106 07082023 04:00:00
-82.5466946846062 136.3806951570467 07082023 05:00:00
-82.29723811644051 137.73767012493602 07082023 06:00:00
-82.5069010904784 138.33836351347512 07082023 07:00:00
-82.58972588627137 139.9021033401522 07082023 08:00:00
-81.40737218017063 140.64530855798589 07082023 09:00:00
-80.87227344924781 140.71168798168281 07082023 10:00:00
-78.75905274628991 140.70744247546477 07082023 11:00:00
-79.26265935573899 141.09249107921562 07082023 12:00:00
-78.4362959608868 143.86436231618882 07082023 13:00:00
-77.76324289242602 143.56553165259461 07082023 14:00:00
-77.95814458424113 143.49745250230154 07082023 15:00:00
-74.92479483007982 142.66807403008605 07082023 16:00:00
-74.5667803174782 143.7189302118051 07082023 17:00:00
-74.67866550526455 143.81623271339683 07082023 18:00:00
-73.9741051294126 143.41998012855692 07082023 19:00:00
-73.28015068257398 143.6434533997545 07082023 20:00:00
-72.97313223634457 143.90280402810038 07082023 21:00:00
-74.25968965714954 144.13836958547148 07082023 22:00:00
-73.00676036248379 145.25810962754684 07082023 23:00:00
-72.72296220515052 145.7941819696202 08082023 00:00:00
-70.98718984451183 147.30048102688173 08082023 01:00:00
-70.6751760804252 148.00608478833777 08082023 02:00:00
-71.00711777892069 148.8398071327445 08082023 03:00:00
-70.41161364519087 148.67112497837002 08082023 04:00:00
-70.15433267530975 150.3791121751499 08082023 05:00:00
-68.2136577248497 150.8233966246031 08082023 06:00:00
-67.46036458293221 153.06188405460756 08082023 07:00:00
-68.34582684021734 152.31921274719167 08082023 08:00:00
-68.55447649411464 153.37382846187927 08082023 09:00:00
-69.80935178094265 153.73455820469857 08082023 10:00:00
-68.69745167554517 155.00560427721962 08082023 11:00:00
-67.27807992746952 154.8763196793759 08082023 12:00:00
-68.81680377428235 153.39673253988937 08082023 13:00:00
-69.01409955963467 152.67583459178522 08082023 14:00:00
-68.43268562433906 152.48273903317917 08082023 15:00:00
-70.21062206150158 151.65636786863269 08082023 16:00:00
-68.31306310747365 151.58581762710782 08082023 17:00:00
-70.35595365339356 150.97346158234703 08082023 18:00:00
-70.81978721296451 151.3694248174787 08082023 19:00:00
-70.86056896484203 151.63431625600185 08082023 20:00:00
-70.23567282515923 151.07989287178836 08082023 21:00:00
-69.50219397352978 149.86334135718047 08082023 22:00:00
-69.0782909061953 148.94498534631097 08082023 23:00:00
-70.63363163914755 149.37549458640308 09082023 00:00:00
-71.14918078777254 149.03529814422757 09082023 01:00:00
-70.40121782282276 148.60699891749377 09082023 02:00:00
-71.6411283550437 149.9622650976728 09082023 03:00:00
-71.73501815411716 150.34731370142364 09082023 04:00:00
-69.72892672136248 150.1542181428176 09082023 05:00:00
-69.67761380763233 150.95761105470228 09082023 06:00:00
-69.72594587758792 150.55563610550894 09082023 07:00:00
-70.73797457649967 149.4201202784747 09082023 08:00:00
-70.3623645901052 148.55166428739238 09082023 09:00:00
-69.4127803456309 146.18485942502485 09082023 10:00:00
-70.03936031795755 146.2447112282414 09082023 11:00:00
-70.28094158728854 146.25153950769956 09082023 12:00:00
-70.08341194317315 146.70904439014296 09082023 13:00:00
-67.97019124021524 147.13274442389505 09082023 14:00:00
-68.34973986333512 147.20848338508452 09082023 15:00:00
-68.80862992989839 146.42820445837734 09082023 16:00:00
-69.59524304929711 145.55751771059101 09082023 17:00:00
-68.76627704992357 145.6332566717805 09082023 18:00:00
-67.51226916173492 144.72853535727032 09082023 19:00:00
-68.80833071525139 145.08080160953855 09082023 20:00:00
-69.25007737239731 146.30353085015406 09082023 21:00:00
-68.06772366629657 144.6798457952749 09082023 22:00:00
-68.48923879249848 144.67384710787684 09082023 23:00:00
-69.86928442682056 146.54227307900635 10082023 00:00:00
-70.14078522193662 146.45175963145323 10082023 01:00:00
-70.91262841853023 146.61113150982615 10082023 02:00:00
-69.7427279870947 147.85099857911993 10082023 03:00:00
-70.31980516502378 147.99324785181943 10082023 04:00:00
-70.04648117147856 147.22949257421047 10082023 05:00:00
-69.28239535180361 146.61091968087297 10082023 06:00:00
-68.4537806844179 144.89673858921543 10082023 07:00:00
-68.55028449225539 143.0137586814695 10082023 08:00:00
-69.32690854168702 143.2237046447254 10082023 09:00:00
-69.95622597733069 143.6657936923297 10082023 10:00:00
-69.99707984558545 143.57528024477656 10082023 11:00:00
-70.51899446288746 142.69673812374427 10082023 12:00:00
-70.23947824703201 143.75135383843187 10082023 13:00:00
-71.47205155557053 143.65056294530766 10082023 14:00:00
-72.40687064221487 141.32021390609802 10082023 15:00:00
-72.58610868333716 141.36233214017443 10082023 16:00:00
-71.76651462714784 141.6226389724532 10082023 17:00:00
-72.5043982057037 140.75418298137086 10082023 18:00:00
-72.43509589750307 141.62653560984663 10082023 19:00:00
-72.72942606393248 142.1948379817256 10082023 20:00:00
-73.36168045107546 141.88612673102318 10082023 21:00:00
-72.99676639063637 141.39874974929313 10082023 22:00:00
-73.4848572379111 139.37941329490965 10082023 23:00:00
-72.25322669101652 138.7226220165435 11082023 00:00:00
-72.22931266154794 138.41341320630642 11082023 01:00:00
-71.83327920770657 137.79879936223267 11082023 02:00:00
-72.43528086858177 138.4842845278942 11082023 03:00:00
-71.75634068179288 139.49679740685903 11082023 04:00:00
-72.50329408594241 140.8941570596715 11082023 05:00:00
-71.48012677337013 140.41272205964196 11082023 06:00:00
-70.82531752849077 140.4652191674053 11082023 07:00:00
-72.20536316281284 140.51771627516865 11082023 08:00:00
-72.94616495247101 139.96110524587394 11082023 09:00:00
-74.22133576032978 141.18162509073244 11082023 10:00:00
-72.76536794572964 141.84949007375067 11082023 11:00:00
-74.3249994113128 141.40035962703845 11082023 12:00:00
-74.05365495646757 141.04846450136174 11082023 13:00:00
-73.25604779846026 140.8025000137786 11082023 14:00:00
-73.748535041528 142.79127484269995 11082023 15:00:00
-74.2047317942142 141.92058809491363 11082023 16:00:00
-74.00280535276252 143.87090528391445 11082023 17:00:00
-72.97378003440328 146.87917517179562 11082023 18:00:00
-73.23670927770061 145.56747483014692 11082023 19:00:00
-72.83225649643022 146.53324755119343 11082023 20:00:00
-72.6304095886287 146.4824561060377 11082023 21:00:00
-73.25986292384195 147.91452664545582 11082023 22:00:00
-73.40655233597957 148.63812750747394 11082023 23:00:00
-72.32660311928059 148.77455636535046 12082023 00:00:00
-70.85641924088124 147.48044101643185 12082023 01:00:00
-70.74574897561145 148.5247588963751 12082023 02:00:00
-69.84283017810988 149.6529365278671 12082023 03:00:00
-70.78186452560462 149.25152753174456 12082023 04:00:00
-69.97444864946357 149.3341134883711 12082023 05:00:00
-70.2373778927609 148.46342674058477 12082023 06:00:00
-69.21460452844583 147.24599781443217 12082023 07:00:00
-67.59305097883471 146.41632198014074 12082023 08:00:00
-67.16196181472922 145.40830770703735 12082023 09:00:00
-66.58821264190958 146.65579265097307 12082023 10:00:00
-66.31127581794418 146.20892078444763 12082023 11:00:00
-65.93496874348834 145.7795358198148 12082023 12:00:00
-65.39987001256553 145.1473418473696 12082023 13:00:00
-65.51136350389545 144.558529739372 12082023 14:00:00
-64.68274883650973 144.1080804341885 12082023 15:00:00
-64.35945787447794 144.46034668645675 12082023 16:00:00
-65.25390595434449 143.9729697047267 12082023 17:00:00
-64.9844683115341 144.71617492256038 12082023 18:00:00
-64.78707264398315 144.4062617699157 12082023 19:00:00
-64.04614673868731 144.15073760022761 12082023 20:00:00
-64.59726092715083 143.44377422877488 12082023 21:00:00
-65.23351702999966 145.0088301410322 12082023 22:00:00
-65.08911836348739 144.6521606790704 12082023 23:00:00
-65.82223705084591 145.70301686078943 13082023 00:00:00
-64.37424187652279 145.33505380266982 13082023 01:00:00
-64.99172868523696 145.63104836538383 13082023 02:00:00
-65.37087141567793 143.2705088174268 13082023 03:00:00
-64.23575767702457 141.7266585830486 13082023 04:00:00
-63.9492376069605 141.45261960252682 13082023 05:00:00
-64.02654746464623 141.61199148089975 13082023 06:00:00
-62.49109507130279 143.2460018101744 13082023 07:00:00
-62.13721402498604 143.15299091972543 13082023 08:00:00
-63.6156968234293 144.0253435482012 13082023 09:00:00
-61.99942973200855 143.68206493027677 13082023 10:00:00
-61.02491452239885 144.1046762105361 13082023 11:00:00
-61.081509304372574 142.704391377577 13082023 12:00:00
-62.055201459079655 141.52984839715702 13082023 13:00:00
-63.46686487148407 142.11621977087106 13082023 14:00:00
-63.06297200041474 141.40754523889592 13082023 15:00:00
-60.98465532195391 140.27856546114626 13082023 16:00:00
-59.565283573878254 139.81491545926173 13082023 17:00:00
-58.48533435717927 141.02750964979023 13082023 18:00:00
-58.062104830156535 142.401415315901 13082023 19:00:00
-59.83355683523439 141.95454344937556 13082023 20:00:00
-60.36801220851174 142.2012422327908 13082023 21:00:00
-59.43124681885089 143.1530591089545 13082023 22:00:00
-59.17999748042712 142.234703098085 13082023 23:00:00
-58.780928799629066 141.12033928444743 14082023 00:00:00
-59.95097549742949 142.33727982282767 14082023 01:00:00
-60.358335663790385 142.52070583474205 14082023 02:00:00
-58.97288772213678 142.41944744880254 14082023 03:00:00
-59.18784615418755 143.48586572629702 14082023 04:00:00
-61.215382509047366 143.74932642858087 14082023 05:00:00
-60.00380201757946 143.06498299519328 14082023 06:00:00
-63.73437761843685 143.51323057087325 14082023 07:00:00
-65.38074929308183 143.93670041691095 14082023 08:00:00
-65.04647093844908 144.0501930287026 14082023 09:00:00
-64.36753075166018 146.22303482987888 14082023 10:00:00
-65.08781241347266 146.85394015315308 14082023 11:00:00
-65.79815017565103 146.14526562117794 14082023 12:00:00
-66.27060504934188 144.55848006999182 14082023 13:00:00
-66.49556690249618 144.87574701504263 14082023 14:00:00
-66.35140886910725 145.5835328204611 14082023 15:00:00
-64.27309219064642 144.49095050150578 14082023 16:00:00
-65.00621087800495 145.44760026930055 14082023 17:00:00
-65.62406810983208 145.8616090059944 14082023 18:00:00
-64.91944136967565 143.93081483930916 14082023 19:00:00
-65.70999106572346 143.50251561257537 14082023 20:00:00
-66.51202013191983 143.05483284214466 14082023 21:00:00
-65.94107948670812 143.36283459660729 14082023 22:00:00
-67.10156966067709 142.22082355677185 14082023 23:00:00
-66.80393923936344 143.11482694836693 15082023 00:00:00
-68.06151885886281 143.3910208758415 15082023 01:00:00
-67.04519967381898 143.7517506186608 15082023 02:00:00
-69.03971693094184 145.8451052966344 15082023 03:00:00
-68.58243169625443 144.88071768087167 15082023 04:00:00
-65.54908194209312 145.43092642992033 15082023 05:00:00
-66.92677847330391 144.59113052826663 15082023 06:00:00
-66.43281225520468 145.61887916430965 15082023 07:00:00
-66.11642102667287 145.91487372702366 15082023 08:00:00
-67.23091208368471 147.62286092380356 15082023 09:00:00
-67.49404224304578 147.62074380874267 15082023 10:00:00
-67.78230240050044 146.87807250132678 15082023 11:00:00
-67.73236329543352 146.89865579910753 15082023 12:00:00
-67.35605622097768 147.82278823079724 15082023 13:00:00
-67.98831060812066 147.6782572675869 15082023 14:00:00
-68.22712976504815 146.30780709062896 15082023 15:00:00
-68.32118170581626 145.87842212599614 15082023 16:00:00
-68.08664547831943 146.86851814272524 15082023 17:00:00
-68.25546725688797 147.0519441546396 15082023 18:00:00
-68.55085587418449 146.75076599148804 15082023 19:00:00
-66.99548187445409 147.04593228958723 15082023 20:00:00
-66.84061091020958 147.918284918063 15082023 21:00:00
-66.52285338589108 148.7695978410913 15082023 22:00:00
-65.58608799623022 149.77182010711948 15082023 23:00:00
-65.48913946449106 151.05834175807044 16082023 00:00:00
-64.23621016982531 151.3761744866441 16082023 01:00:00
-63.261694960215614 151.4182927207205 16082023 02:00:00
-65.59228647040098 153.75482500918793 16082023 03:00:00
-64.40993276430024 154.74492102591702 16082023 04:00:00
-65.96527349725248 155.48780047522476 16082023 05:00:00
-65.88873862398302 155.7813234366966 16082023 06:00:00
-66.10331079641782 154.1096141220816 16082023 07:00:00
-66.98877305370294 154.47713413188552 16082023 08:00:00
-66.54556999258008 154.22113851462757 16082023 09:00:00
-65.98561732467776 152.67315957425345 16082023 10:00:00
-67.64044783014833 150.14559928928324 16082023 11:00:00
-68.24244949102354 151.6249059930047 16082023 12:00:00
-67.84338081022548 153.30521790334265 16082023 13:00:00
-65.75841304080978 155.19141184069488 16082023 14:00:00
-66.12071113620387 155.83938608366108 16082023 15:00:00
-65.20696877336879 155.63772600724494 16082023 16:00:00
-65.1457717919668 155.02536996248415 16082023 17:00:00
-65.51574349254972 155.90302695864037 16082023 18:00:00
-65.89860131566672 156.85484383480406 16082023 19:00:00
-65.43411563876869 156.24414253704697 16082023 20:00:00
-65.38605192161269 156.65144759335183 16082023 21:00:00
-64.35702660325344 157.19853015911661 16082023 22:00:00
-64.63219076007066 156.84395424737957 16082023 23:00:00
-66.48096584122203 156.8264579743793 17082023 00:00:00
-65.93584113581305 157.1893942776141 17082023 01:00:00
-67.5787060801955 156.37830762170606 17082023 02:00:00
-68.91683038290961 155.13236762616765 17082023 03:00:00
-71.50431740047783 154.41769015081766 17082023 04:00:00
-73.34818619603521 155.00134499107557 17082023 05:00:00
-73.96860672978377 154.9992278760147 17082023 06:00:00
-73.83096063257452 154.88057864818222 17082023 07:00:00
-75.00257489705675 154.59445031367764 17082023 08:00:00
-73.98193510980742 155.84975565650566 17082023 09:00:00
-73.81320424357055 156.653116561737 17082023 10:00:00
-75.06202606424128 156.55232566861278 17082023 11:00:00
-75.3719503370532 154.6023320542975 17082023 12:00:00
-76.8675929865146 154.51522087484835 17082023 13:00:00
-75.9221136584683 155.43935330653807 17082023 14:00:00
-73.30439722340468 154.60898284204384 17082023 15:00:00
-72.47803382855248 153.50625780741234 17082023 16:00:00
-73.20777347466404 153.57263723110927 17082023 17:00:00
-74.69445419969078 153.8661601925811 17082023 18:00:00
-74.78834399876423 154.4897151713981 17082023 19:00:00
-73.9292535736789 154.0614159446643 17082023 20:00:00
-73.83386503351296 154.33445665210903 17082023 21:00:00
-74.93586544665699 154.7542110862581 17082023 22:00:00
-76.06845178988348 155.9127594285813 17082023 23:00:00
-75.56956029404272 156.978246731639 18082023 00:00:00
-76.77243367013776 155.00304733464773 18082023 01:00:00
-76.8013355123921 157.4622950679768 18082023 02:00:00
-76.68639956332376 157.75063345650514 18082023 03:00:00
-75.26363074783207 158.80148963822418 18082023 04:00:00
-76.46111624061972 159.60214033574852 18082023 05:00:00
-77.22964618705416 159.72921564663824 18082023 06:00:00
-78.4891635582169 160.94973549149674 18082023 07:00:00
-79.10702079004403 162.98967777691033 18082023 08:00:00
-77.79822541881032 163.28567233962434 18082023 09:00:00
-77.93452043016386 163.58083863772353 18082023 10:00:00
-76.03696147613593 162.95878599656507 18082023 11:00:00
-75.00793615777668 161.71073683511392 18082023 12:00:00
-75.82607656850385 162.38312373345653 18082023 13:00:00
-76.49236966689593 162.7049267791706 18082023 14:00:00
-77.82375156031887 162.58371327687675 18082023 15:00:00
-77.57161823114308 161.23663157583587 18082023 16:00:00
-77.58775099059494 161.3960034542088 18082023 17:00:00
-77.40606595216857 162.68252510515975 18082023 18:00:00
-77.09716436068443 163.94454374707513 18082023 19:00:00
-76.95951826347518 162.4221413997447 18082023 20:00:00
-76.64750449938855 162.00345216270426 18082023 21:00:00
-78.04845914143927 162.01263300817098 18082023 22:00:00
-76.49502974680001 162.86394593119928 18082023 23:00:00
-77.1012397566256 163.92184800475763 19082023 00:00:00
-77.62530780064515 161.57133307880756 19082023 01:00:00
-78.02214299357283 161.7506124463874 19082023 02:00:00
-76.91853459415552 163.579598969352 19082023 03:00:00
-77.65165328151404 162.4634377676781 19082023 04:00:00
-77.2427778290783 162.4375622065912 19082023 05:00:00
-78.24741364606876 162.87629280973226 19082023 06:00:00
-79.98209417305002 161.20458349511728 19082023 07:00:00
-78.96145438580069 161.37236502975904 19082023 08:00:00
-77.63533243398928 162.38487790872387 19082023 09:00:00
-78.95547524691824 160.51634290129212 19082023 10:00:00
-78.5816065208647 160.79253682876669 19082023 11:00:00
-79.20023501049901 159.36762123854356 19082023 12:00:00
-77.2419797048438 159.2646807932174 19082023 13:00:00
-77.13421275168146 158.42173369436037 19082023 14:00:00
-77.30303453025 158.7043305934417 19082023 15:00:00
-77.6273636093284 158.64376183215848 19082023 16:00:00
-77.64986023978703 157.79592296654295 19082023 17:00:00
-77.37140348385583 157.44141823443428 19082023 18:00:00
-77.59513843490738 158.39323511059797 19082023 19:00:00
-77.52583612670676 159.97198827964414 19082023 20:00:00
-75.41261542374886 161.15964942449116 19082023 21:00:00
-76.53659824814325 158.63208913952096 19082023 22:00:00
-77.83265980165972 158.5474454406111 19082023 23:00:00
-76.92388417092248 159.64982063291671 20082023 00:00:00
-77.0353776622524 158.76918099881203 20082023 01:00:00
-76.60800796264387 159.01889348360103 20082023 02:00:00
-77.99954484246243 159.42821172645304 20082023 03:00:00
-79.29696771279957 158.09526572556135 20082023 04:00:00
-77.856832973982 156.83567661311957 20082023 05:00:00
-79.12904602996537 155.98783774750405 20082023 06:00:00
-79.76983918301498 156.34856749032335 20082023 07:00:00
-78.96939942219518 156.27801724879848 20082023 08:00:00
-79.82422701176932 157.25836570238343 20082023 09:00:00
-79.67958541360477 157.05348682317268 20082023 10:00:00
-79.9895096864167 157.13590174372166 20082023 11:00:00
-79.88174273325436 157.2022811674186 20082023 12:00:00
-80.30117901650608 159.80347536325803 20082023 13:00:00
-79.44833685535673 158.79627458873668 20082023 14:00:00
-79.56455779459999 158.96464432907703 20082023 15:00:00
-78.41836460776874 159.26825350371988 20082023 16:00:00
-79.13025683505649 158.9670753405683 20082023 17:00:00
-79.30949487617877 157.22239721947312 20082023 18:00:00
-79.1058873998068 156.78939833043503 20082023 19:00:00
-78.01824740482613 156.33084012462947 20082023 20:00:00
-78.27465352958212 155.69053044789993 20082023 21:00:00
-78.36457503495805 154.49924599467417 20082023 22:00:00
-78.75274957184102 154.52695903138502 20082023 23:00:00
-78.99043785212469 155.4209624229801 21082023 00:00:00
-78.71711385857947 154.0880164220884 21082023 01:00:00
-78.38283550394671 153.85976923224857 21082023 02:00:00
-78.90475012124872 153.54985607960387 21082023 03:00:00
-80.37101602943349 153.08173100964757 21082023 04:00:00
-80.82990609599676 154.51367762022178 21082023 05:00:00
-79.73886554003877 154.80319604783259 21082023 06:00:00
-78.5973830326356 154.86032841021404 21082023 07:00:00
-78.4395263480095 155.28085048173287 21082023 08:00:00
-77.81733366856987 157.23094233077688 21082023 09:00:00
-76.84052988018922 158.03159302830122 21082023 10:00:00
-75.31352888622945 158.17809371267495 21082023 11:00:00
-75.70463058264373 160.6789140219669 21082023 12:00:00
-76.79615833021845 161.8621102048626 21082023 13:00:00
-74.75139125146762 159.97896868791636 21082023 14:00:00
-73.53981075999972 159.57283029152808 21082023 15:00:00
-72.53427364844305 160.7010079230201 21082023 16:00:00
-73.25063197696652 160.47807003271242 21082023 17:00:00
-73.64999527651321 160.19913606400934 21082023 18:00:00
-73.58879829511122 159.6269074035538 21082023 19:00:00
-73.85192845447229 159.14492904272643 21082023 20:00:00
-71.73870775151438 160.0389324343215 21082023 21:00:00
-71.46142417714795 160.98187269850501 21082023 22:00:00
-71.14366665282945 159.8907570451063 21082023 23:00:00
-71.41516744794552 159.45220165810693 22082023 00:00:00
-70.44776855327777 159.58983002223823 22082023 01:00:00
-69.97495560640333 162.36170125921143 22082023 02:00:00
-69.03637550690938 162.8233655338547 22082023 03:00:00
-70.80384187219482 162.6490914012078 22082023 04:00:00
-73.06972101527975 162.72732782366555 22082023 05:00:00
-72.39666794681898 162.65826184380253 22082023 06:00:00
-72.46216996877061 162.168298680734 22082023 07:00:00
-73.85370684858917 161.76688968461147 22082023 08:00:00
-72.4462729115059 160.00078172672917 22082023 09:00:00
-73.06490140114022 159.4859251674531 22082023 10:00:00
-71.27890794416437 158.79820631784398 22082023 11:00:00
-70.6336650223148 158.84205818151688 22082023 12:00:00
-71.15557963961682 159.64872681469308 22082023 13:00:00
-71.01142160622788 160.55529454750064 22082023 14:00:00
-72.25133213844883 161.08340642381836 22082023 15:00:00
-72.6051778318734 161.4453723164414 22082023 16:00:00
-72.52864295860394 162.27351417100132 22082023 17:00:00
-70.66530438724963 162.25857932388217 22082023 18:00:00
-70.38578817139418 160.4328554211 22082023 19:00:00
-70.76650397718441 159.7765268505176 22082023 20:00:00
-70.2499257679588 159.51784976190763 22082023 21:00:00
-69.6144077773235 159.20793660926293 22082023 22:00:00
-69.85540507355073 161.3807784104392 22082023 23:00:00
-70.5080275843704 161.70643680437908 23082023 00:00:00
-69.26038737165433 161.82698479516813 23082023 01:00:00
-69.75602342855098 163.78390297247572 23082023 02:00:00
