datetime,A,B
2023-05-29 05:00:00,-76.10272279862231,130.4328817041932
2023-05-29 06:00:00,-76.18690509925719,131.4874974188808
2023-05-29 07:00:00,-77.61066317204269,129.43768695207297
2023-05-29 08:00:00,-77.77173513303039,129.0178002446415
2023-05-29 09:00:00,-76.63662139437703,130.20099642753723
2023-05-29 10:00:00,-74.38106356524503,130.7498505913968
2023-05-29 11:00:00,-74.49294875303137,130.77328139261044
2023-05-29 12:00:00,-75.42776783967571,131.39683637142744
2023-05-29 13:00:00,-75.24608280124934,131.71410331647826
2023-05-29 14:00:00,-76.57281890478541,132.6873207669485
2023-05-29 15:00:00,-75.52136926132783,132.71373214042976
2023-05-29 16:00:00,-74.96839521110442,133.40475702545345
2023-05-29 17:00:00,-75.39415823498994,131.25831703375073
2023-05-29 18:00:00,-74.0654873074136,132.35348943802182
2023-05-29 19:00:00,-74.05006274536511,131.92991089729065
2023-05-29 20:00:00,-73.02071947014284,131.4213768781762
2023-05-29 21:00:00,-69.83085591285985,131.48775630187313
2023-05-29 22:00:00,-71.36437790903813,130.7784118961898
2023-05-29 23:00:00,-74.13061196312592,130.42869508470017
2023-05-30 00:00:00,-73.41048225870071,131.43107975628473
2023-05-30 01:00:00,-71.59675036414026,132.7456847202118
2023-05-30 02:00:00,-72.0923864210369,133.84187858844467
2023-05-30 03:00:00,-71.61928798144514,134.13704488654386
2023-05-30 04:00:00,-71.78810976001368,134.54345899004542
2023-05-30 05:00:00,-72.79467938255475,133.6750029989631
2023-05-30 06:00:00,-73.90958189863592,133.8569019330697
2023-05-30 07:00:00,-73.9703042763348,133.04013458250787
2023-05-30 08:00:00,-73.56148845006587,133.4446042763101
2023-05-30 09:00:00,-72.9945483323156,133.4610314055607
2023-05-30 10:00:00,-70.67271445036062,132.83001662973192
2023-05-30 11:00:00,-70.10177380514891,133.28619857646055
2023-05-30 12:00:00,-68.95558061831765,133.17080401854625
2023-05-30 13:00:00,-68.32936607805523,134.48732357326037
2023-05-30 14:00:00,-68.03578142364715,135.48954583928855
2023-05-30 15:00:00,-66.91731877094158,135.26247800568282
2023-05-30 16:00:00,-66.80955181777924,135.84068940622578
2023-05-30 17:00:00,-66.47125110418322,135.51893666685226
2023-05-30 18:00:00,-67.84528822458104,135.16908759389466
2023-05-30 19:00:00,-67.44083544331065,135.75539683681183
2023-05-30 20:00:00,-67.6325625787354,136.62704740786333
2023-05-30 21:00:00,-68.05267942575405,136.60955113486307
2023-05-30 22:00:00,-67.39787018087469,136.28779839548957
2023-05-30 23:00:00,-66.8259815080225,136.6309129033548
2023-05-31 00:00:00,-66.45662809992555,135.53364359125163
2023-05-31 01:00:00,-65.4892292052578,135.89657989448642
2023-05-31 02:00:00,-64.98636028687972,138.38263953781043
2023-05-31 03:00:00,-65.12625230842497,138.073928287108
2023-05-31 04:00:00,-65.85599195453652,136.70347811015006
2023-05-31 05:00:00,-65.142391034958,136.81697072194171
2023-05-31 06:00:00,-65.93961046954517,138.1732624035101
2023-05-31 07:00:00,-65.73013438025428,138.3967423189546
2023-05-31 08:00:00,-65.4840502172024,136.5476933171366
2023-05-31 09:00:00,-65.1662926928839,138.3716586634092
2023-05-31 10:00:00,-63.84017074107248,140.70819095187662
2023-05-31 11:00:00,-64.87937899965719,141.1698552265199
2023-05-31 12:00:00,-64.51002559156025,141.59404647276017
2023-05-31 13:00:00,-64.83190448384032,142.453549994979
2023-05-31 14:00:00,-63.89513909417946,142.77535304069306
2023-05-31 15:00:00,-65.24248568654717,143.25671569210886
2023-05-31 16:00:00,-66.57386757997011,144.0904380365156
2023-05-31 17:00:00,-66.8185155802927,144.4997562793676
2023-05-31 18:00:00,-65.36038758917438,144.97960838665955
2023-05-31 19:00:00,-65.0238108113447,145.02854506971943
2023-05-31 20:00:00,-63.68901880867405,144.41618902495864
2023-05-31 21:00:00,-62.23089081755574,145.1072139099823
2023-05-31 22:00:00,-61.95124266579828,146.47761691853054
2023-05-31 23:00:00,-61.843475712635936,148.42793410753137
2023-06-01 00:00:00,-62.46949215742495,149.02855349484
2023-06-01 01:00:00,-62.86563840455745,150.08645556839835
2023-06-01 02:00:00,-62.417520079979525,150.142998859961
2023-06-01 03:00:00,-63.259480427509295,150.24325208419404
2023-06-01 04:00:00,-61.8433279323436,151.09723704185555
2023-06-01 05:00:00,-62.590281336493135,151.15719629948026
2023-06-01 06:00:00,-64.1382296624716,151.23961122002925
2023-06-01 07:00:00,-64.78687081475736,152.334484949909
2023-06-01 08:00:00,-65.11119989383576,153.37880282985225
2023-06-01 09:00:00,-64.73791694639876,153.15173499624652
2023-06-01 10:00:00,-66.25936064928314,153.60791694297515
2023-06-01 11:00:00,-66.3433157558162,154.73686509428242
2023-06-01 12:00:00,-65.84044683743812,153.7592751637318
2023-06-01 13:00:00,-68.70003747231284,152.2182974897262
2023-06-01 14:00:00,-69.43315615967137,153.31317121960598
2023-06-01 15:00:00,-69.7950767628549,151.98022521871428
2023-06-01 16:00:00,-67.51372290312773,151.02036270392358
2023-06-01 17:00:00,-67.05171252849944,149.2583156700216
2023-06-01 18:00:00,-65.80407231578337,151.43115747119788
2023-06-01 19:00:00,-66.65889990535752,151.54641867668985
2023-06-01 20:00:00,-65.68886627506491,150.2983695152387
2023-06-01 21:00:00,-65.29283282122354,149.29035524213532
2023-06-01 22:00:00,-63.87346107314789,148.66161761455422
2023-06-01 23:00:00,-65.28780716612408,148.72146941777078
2023-06-02 00:00:00,-65.9430489254023,149.90466560066648
2023-06-02 01:00:00,-65.77981529910008,150.6976163543464
2023-06-02 02:00:00,-65.52856596067632,151.10403045784795
2023-06-02 03:00:00,-65.05575301380188,153.44056274631538
2023-06-02 04:00:00,-65.09138455056288,153.93930556382162
2023-06-02 05:00:00,-65.66846172849196,154.2824200716869
2023-06-02 06:00:00,-64.72416126355007,153.3225575568962
2023-06-02 07:00:00,-65.35074123587671,152.47471869128066
2023-06-02 08:00:00,-67.68133274606208,151.96855726600893
2023-06-02 09:00:00,-67.46102403804183,153.6488691763469
2023-06-02 10:00:00,-67.13773307601004,151.9938000092015
2023-06-02 11:00:00,-67.56806089232214,152.1098317689224
2023-06-02 12:00:00,-66.0041721058151,154.37350928505538
2023-06-02 13:00:00,-66.47068935510646,155.045896183398
2023-06-02 14:00:00,-66.30195848886959,154.83747984635525
2023-06-02 15:00:00,-68.30022926369547,154.623350857263
2023-06-02 16:00:00,-67.62257016704021,152.96351667397445
2023-06-02 17:00:00,-68.34296097529484,152.7558426972702
2023-06-02 18:00:00,-68.40368335299372,153.27422347182906
2023-06-02 19:00:00,-69.49521110056844,153.46700897423827
2023-06-02 20:00:00,-69.76195196646958,152.66943081278728
2023-06-02 21:00:00,-67.71718488771876,151.1820873032713
2023-06-02 22:00:00,-68.43207520963328,150.9669511262433
2023-06-02 23:00:00,-67.49349511013934,150.114818586645
2023-06-03 00:00:00,-67.22017111659412,152.38866855947103
2023-06-03 01:00:00,-68.56751770896183,152.25295844324685
2023-06-03 02:00:00,-70.49487290204837,153.02212341183088
2023-06-03 03:00:00,-70.83070578256444,153.57968548380174
2023-06-03 04:00:00,-71.51441228854053,154.05092484950114
2023-06-03 05:00:00,-71.77081841329652,152.37921553488616
2023-06-03 06:00:00,-71.64099743733155,152.21045348716663
2023-06-03 07:00:00,-72.00193752571201,151.3579574535712
2023-06-03 08:00:00,-71.84606529082677,151.16486189496516
2023-06-03 09:00:00,-71.64853564671138,150.69436238619292
2023-06-03 10:00:00,-70.96915141838467,151.1051615574528
2023-06-03 11:00:00,-70.79891653515263,152.0744114511039
2023-06-03 12:00:00,-71.509254297331,153.89937017909236
2023-06-03 13:00:00,-74.58759891146916,154.44508970290957
2023-06-03 14:00:00,-75.10151537274511,154.23909292978098
2023-06-03 15:00:00,-73.90127548851822,153.9650539492592
2023-06-03 16:00:00,-74.56517698042094,152.79051096883924
2023-06-03 17:00:00,-74.73234793615303,154.29681002610076
2023-06-03 18:00:00,-74.95316691137327,154.1522790628904
2023-06-03 19:00:00,-74.12455224398755,152.80167353063564
2023-06-03 20:00:00,-74.0535874808573,153.65564000146998
2023-06-03 21:00:00,-75.5818218592085,152.28518982451203
2023-06-03 22:00:00,-75.24377364155143,153.38845225018602
2023-06-03 23:00:00,-74.70121396543942,151.7429987679676
2023-06-04 00:00:00,-76.46868033072487,151.43037604808595
2023-06-04 01:00:00,-76.5838205214413,151.2227020713817
2023-06-04 02:00:00,-76.38642485389035,150.6120007736246
2023-06-04 03:00:00,-77.16599972945481,150.09701099288
2023-06-04 04:00:00,-80.60258040158112,150.91982547443982
2023-06-04 05:00:00,-80.34649519882873,150.6729848221665
2023-06-04 06:00:00,-80.3784132880583,152.10827627265232
2023-06-04 07:00:00,-78.13310575738721,151.6021148473806
2023-06-04 08:00:00,-78.29429442282802,149.73357983994885
2023-06-04 09:00:00,-81.0605284769158,150.69022960774362
2023-06-04 10:00:00,-80.91637044352687,151.35809459076185
2023-06-04 11:00:00,-81.33648729054552,150.50596205116358
2023-06-04 12:00:00,-82.67156115824196,150.8408104534049
2023-06-04 13:00:00,-82.70181496342623,151.69212337643322
2023-06-04 14:00:00,-82.89151847431091,152.91264322129172
2023-06-04 15:00:00,-83.03318843543511,152.4489932194072
2023-06-04 16:00:00,-83.30468923055118,152.6432627932884
2023-06-04 17:00:00,-83.57619002566724,150.988193626143
2023-06-04 18:00:00,-83.90485822522258,150.293594708427
2023-06-04 19:00:00,-84.94406648380729,147.85988878019953
2023-06-04 20:00:00,-84.11832464462793,147.13899083209537
2023-06-04 21:00:00,-83.6538389677299,145.72271564553827
2023-06-04 22:00:00,-82.2310701522382,145.45965228489175
2023-06-04 23:00:00,-82.02914371078653,145.03655180819416
2023-06-05 00:00:00,-81.13265820475766,144.36390418482858
2023-06-05 01:00:00,-80.1647851543765,145.2880366165183
2023-06-05 02:00:00,-81.45134257518147,145.1372640519312
2023-06-05 03:00:00,-81.42742854571289,145.8282889369549
2023-06-05 04:00:00,-81.93304882456451,145.36463893507036
2023-06-05 05:00:00,-81.66361118175412,145.2302177444687
2023-06-05 06:00:00,-82.6422123304115,145.91570291013022
2023-06-05 07:00:00,-83.32591883638759,146.70865366381014
2023-06-05 08:00:00,-83.98899919751096,145.44285240465524
2023-06-05 09:00:00,-84.7093900057656,146.816758070766
2023-06-05 10:00:00,-83.61296452744226,145.10257697910848
2023-06-05 11:00:00,-82.93358029911555,146.51313886643808
2023-06-05 12:00:00,-81.5142085510399,147.63010135775497
2023-06-05 13:00:00,-80.51000362752828,147.15015527453957
2023-06-05 14:00:00,-80.84382426579849,148.39387353640413
2023-06-05 15:00:00,-82.20875889104597,147.94375754163494
2023-06-05 16:00:00,-82.60812219059267,148.66803915458453
2023-06-05 17:00:00,-83.10295114263785,148.38885563364593
2023-06-05 18:00:00,-83.31160079653515,147.65706071858298
2023-06-05 19:00:00,-82.42966160752185,148.55752974576237
2023-06-05 20:00:00,-82.21950988418726,148.08646203948518
2023-06-05 21:00:00,-81.93759886206634,147.66777280244474
2023-06-05 22:00:00,-81.04999994516254,147.65702558405965
2023-06-05 23:00:00,-80.9466493551838,147.1248292802795
2023-06-06 00:00:00,-80.79573709457654,148.55672107640524
2023-06-06 01:00:00,-80.54448775615278,150.0360277801267
2023-06-06 02:00:00,-80.97481557246488,149.0224945412779
2023-06-06 03:00:00,-80.41792743675427,149.7893721207884
2023-06-06 04:00:00,-78.87824081721863,150.05426355931155
2023-06-06 05:00:00,-80.64424822243699,149.65542231771417
2023-06-06 06:00:00,-81.04039446956949,149.9892068059453
2023-06-06 07:00:00,-82.3264586567332,150.52392999889034
2023-06-06 08:00:00,-81.34965486835254,151.89025736237983
2023-06-06 09:00:00,-81.64398503478195,152.7842607539749
2023-06-06 10:00:00,-80.8365691586409,153.13089826448913
2023-06-06 11:00:00,-79.04284654580623,154.0032508929649
2023-06-06 12:00:00,-78.60943397081273,154.5483458602893
2023-06-06 13:00:00,-80.70781919871249,154.9231585526958
2023-06-06 14:00:00,-79.08626564910136,154.6600951920493
2023-06-06 15:00:00,-78.66236258176689,153.05199278434785
2023-06-06 16:00:00,-78.02091241508462,154.1717328264232
2023-06-06 17:00:00,-79.50759314011137,155.19514943018353
2023-06-06 18:00:00,-79.19120191157955,153.45047130908836
2023-06-06 19:00:00,-79.91159271983419,154.32812830524458
2023-06-06 20:00:00,-80.37810996912555,155.34617976483958
2023-06-06 21:00:00,-77.76039353406192,156.34189805417017
2023-06-06 22:00:00,-78.18093076273964,157.6584176088843
2023-06-06 23:00:00,-75.93562323206855,158.06104614198927
2023-06-07 00:00:00,-76.90073748423697,159.29955321873106
2023-06-07 01:00:00,-78.39638013369836,158.61934294816612
2023-06-07 02:00:00,-78.50383523086518,160.1377329151616
2023-06-07 03:00:00,-75.31397167358219,160.40262435368476
2023-06-07 04:00:00,-75.94782550371359,160.43309568530606
2023-06-07 05:00:00,-75.51362042837248,158.80395500525566
2023-06-07 06:00:00,-75.67469238936017,161.04892664047478
2023-06-07 07:00:00,-77.32952289483075,161.36397241100366
2023-06-07 08:00:00,-76.78439818942176,160.65177215685355
2023-06-07 09:00:00,-76.95056005893734,161.41783291741217
2023-06-07 10:00:00,-76.89924714520718,161.4298178402373
2023-06-07 11:00:00,-76.50439388056357,162.03043722754592
2023-06-07 12:00:00,-78.14921918379918,162.76078492300468
2023-06-07 13:00:00,-77.86970296794372,162.43464125687368
2023-06-07 14:00:00,-77.21460375851936,162.09931855087945
2023-06-07 15:00:00,-76.51450258591518,161.09130427777606
2023-06-07 16:00:00,-75.89926796981607,160.88530750464747
2023-06-07 17:00:00,-74.34596502956218,160.19700066539582
2023-06-07 18:00:00,-75.67734692298512,160.06129054917164
2023-06-07 19:00:00,-77.23268765593737,158.95796195904202
2023-06-07 20:00:00,-77.41115864901154,158.50784596427283
2023-06-07 21:00:00,-76.75357972038672,157.35724193882837
2023-06-07 22:00:00,-76.07396973761998,156.05027033985726
2023-06-07 23:00:00,-77.60905595344953,156.70659830960233
2023-06-08 00:00:00,-76.72525637044517,154.85888890270405
2023-06-08 01:00:00,-76.82176017828266,154.55174792803734
2023-06-08 02:00:00,-77.83146330032503,154.15761340272076
2023-06-08 03:00:00,-77.97815271246265,154.6137953494494
2023-06-08 04:00:00,-79.06512918452106,154.9745250922687
2023-06-08 05:00:00,-78.70711467191944,155.38183014857356
2023-06-08 06:00:00,-79.06005254392618,155.83483595734842
2023-06-08 07:00:00,-78.87836750549981,156.64543313699363
2023-06-08 08:00:00,-81.10055200985572,156.93495156460443
2023-06-08 09:00:00,-80.51227219027592,156.5001477284172
2023-06-08 10:00:00,-78.96206380615465,155.7587821470083
2023-06-08 11:00:00,-78.83224283018967,156.47530391487942
2023-06-08 12:00:00,-77.46764959648722,156.48811232057074
2023-06-08 13:00:00,-77.7896226300369,156.35882772272703
2023-06-08 14:00:00,-78.42277813841197,156.05168674806032
2023-06-08 15:00:00,-78.0407721115699,155.82874885775266
2023-06-08 16:00:00,-78.25975167470361,153.74881021835347
2023-06-08 17:00:00,-77.55971829065378,153.87050166350724
2023-06-08 18:00:00,-78.16702072315798,154.9359889665649
2023-06-08 19:00:00,-76.67804912756755,156.6163008769029
2023-06-08 20:00:00,-76.40900580946156,157.046810116995
2023-06-08 21:00:00,-76.56851853256518,157.7037830853225
2023-06-08 22:00:00,-77.0904331498672,157.253152350023
2023-06-08 23:00:00,-78.62633045099943,157.5997898605372
2023-06-09 00:00:00,-77.74567063451586,155.58045340615374
2023-06-09 01:00:00,-77.6537763602849,156.03663535288237
2023-06-09 02:00:00,-79.74730091677837,157.2242964977294
2023-06-09 03:00:00,-81.39212622001398,158.41195764257645
2023-06-09 04:00:00,-84.23856671481002,157.5576609321906
2023-06-09 05:00:00,-86.22232677724274,157.32530790341593
2023-06-09 06:00:00,-85.07836895943325,158.32102619274653
2023-06-09 07:00:00,-86.45240607983106,159.67629237292556
2023-06-09 08:00:00,-85.48237244953846,161.68919607466978
2023-06-09 09:00:00,-86.75458550552183,161.80445728016176
2023-06-09 10:00:00,-87.36079551534742,161.33395777138952
2023-06-09 11:00:00,-87.04878175126079,162.01011314945956
2023-06-09 12:00:00,-86.41317851852492,162.2311214779946
2023-06-09 13:00:00,-86.15572075276398,162.47733215202254
2023-06-09 14:00:00,-87.95051752701401,164.302290880011
2023-06-09 15:00:00,-87.71484475301867,164.52304266658797
2023-06-09 16:00:00,-89.36967525848925,164.18771996059374
2023-06-09 17:00:00,-89.10837013098613,162.319184953162
2023-06-09 18:00:00,-88.65108489629873,160.57450683206682
2023-06-09 19:00:00,-87.6468799727871,158.524696365259
2023-06-09 20:00:00,-87.6952120427427,160.04308633225446
2023-06-09 21:00:00,-87.48756447370155,157.69257140630438
2023-06-09 22:00:00,-86.78746330109738,156.4475310061312
2023-06-09 23:00:00,-86.62422967479516,154.18467010315837
2023-06-10 00:00:00,-87.8973594879238,152.9933856499326
2023-06-10 01:00:00,-87.58845789643965,152.85767553370843
2023-06-10 02:00:00,-88.26839623049233,150.83833907932495
2023-06-10 03:00:00,-87.77008139734612,150.16182945926624
2023-06-10 04:00:00,-88.83132400066825,149.47411060965712
2023-06-10 05:00:00,-88.63196154122473,149.84931745193916
2023-06-10 06:00:00,-88.03901970854048,150.50629042026665
2023-06-10 07:00:00,-87.41412356885768,149.39192660662908
2023-06-10 08:00:00,-86.95100110580324,150.22564895103582
2023-06-10 09:00:00,-88.97853746066306,151.03231758421202
2023-06-10 10:00:00,-89.36217322646972,152.47593848985454
2023-06-10 11:00:00,-90.9101215524482,151.56982768281642
2023-06-10 12:00:00,-93.36718275882777,152.53907757646755
2023-06-10 13:00:00,-92.63370390719832,152.51592401335523
2023-06-10 14:00:00,-93.27294835575204,152.26412772798346
2023-06-10 15:00:00,-93.40924336710556,151.96560153550195
2023-06-10 16:00:00,-92.93969443003074,151.50315079215054
2023-06-10 17:00:00,-94.46792880838194,150.6602036932935
2023-06-10 18:00:00,-94.57942229971188,151.88293293390902
2023-06-10 19:00:00,-94.4538564943609,151.86543666090876
2023-06-10 20:00:00,-93.01372175554332,151.69234427447688
2023-06-10 21:00:00,-94.0576599302472,149.3418293485268
2023-06-10 22:00:00,-93.22869393087367,148.87076164224962
2023-06-10 23:00:00,-92.4377070668245,146.31350698612235
2023-06-11 00:00:00,-91.32200497597267,145.29997374727353
2023-06-11 01:00:00,-91.4831936414135,145.28922652888843
2023-06-11 02:00:00,-92.22399543107166,147.23954371788926
2023-06-11 03:00:00,-91.64258149577604,147.9798605410396
2023-06-11 04:00:00,-93.01773281471084,148.86588716363562
2023-06-11 05:00:00,-93.31654986839332,147.76316212900412
2023-06-11 06:00:00,-93.97963022951669,146.26803404081798
2023-06-11 07:00:00,-95.71431075649794,146.7850227051092
2023-06-11 08:00:00,-96.4521943350538,146.9625400565059
2023-06-11 09:00:00,-97.12552592509728,147.1400574079026
2023-06-11 10:00:00,-95.8217849819192,145.2923480010043
2023-06-11 11:00:00,-96.3675434561004,145.6507557142738
2023-06-11 12:00:00,-96.5895843193186,146.22896711481675
2023-06-11 13:00:00,-96.78688010467091,145.95570339304717
2023-06-11 14:00:00,-97.7915159216614,143.67815194355154
2023-06-11 15:00:00,-97.87461634585264,143.21959373774598
2023-06-11 16:00:00,-97.8172994779369,140.6623390816187
2023-06-11 17:00:00,-97.14424640947612,140.73807804280818
2023-06-11 18:00:00,-96.7403535384068,141.00296948133135
2023-06-11 19:00:00,-98.83387809490029,141.93022310366743
2023-06-11 20:00:00,-99.2038497954832,141.5805062921778
2023-06-11 21:00:00,-100.73737179166147,141.62944297523768
2023-06-11 22:00:00,-101.50853686884972,141.18031252852546
2023-06-11 23:00:00,-101.86624201445596,143.15859770823127
2023-06-12 00:00:00,-101.93803644353709,143.3474013605793
2023-06-12 01:00:00,-103.12015775034106,143.22618785828547
2023-06-12 02:00:00,-102.61643255388226,143.50157795096672
2023-06-12 03:00:00,-102.18534338977678,143.74778862499466
2023-06-12 04:00:00,-102.73645757824028,143.51316129294665
2023-06-12 05:00:00,-102.26167673043774,143.55114925551305
2023-06-12 06:00:00,-102.86788674026332,144.31462504222262
2023-06-12 07:00:00,-102.6660398324618,144.60196162232626
2023-06-12 08:00:00,-102.88808069568002,146.4269203503147
2023-06-12 09:00:00,-102.25256270504472,146.60704280230271
2023-06-12 10:00:00,-103.5486242585612,144.63184340531146
2023-06-12 11:00:00,-102.7481844977414,144.90092579721625
2023-06-12 12:00:00,-103.1443307448739,144.53296273909663
2023-06-12 13:00:00,-103.0778994608296,144.23413207550243
2023-06-12 14:00:00,-102.80655500598436,143.5271687040497
2023-06-12 15:00:00,-101.78338769341208,143.94117744074356
2023-06-12 16:00:00,-102.00420666863232,142.09346803384528
2023-06-12 17:00:00,-101.62220064179024,143.20289239896536
2023-06-12 18:00:00,-100.98668265115496,143.6611103507855
2023-06-12 19:00:00,-101.22765293591463,144.78085039286086
2023-06-12 20:00:00,-100.10919028320907,144.96274932696747
2023-06-12 21:00:00,-99.16371095516278,146.40940470195795
2023-06-12 22:00:00,-98.8942733123524,147.17856967054198
2023-06-12 23:00:00,-97.87795412730856,147.21655763310838
2023-06-13 00:00:00,-97.62186892455618,146.9578805444984
2023-06-13 01:00:00,-97.42057100041316,147.25140350597025
2023-06-13 02:00:00,-96.92660478231392,148.36364127437992
2023-06-13 03:00:00,-98.6980567873918,148.91385002342858
2023-06-13 04:00:00,-97.31637454126366,151.08669182460486
2023-06-13 05:00:00,-97.16050230637842,151.30893489333792
2023-06-13 06:00:00,-97.04556635731008,150.72977237430973
2023-06-13 07:00:00,-97.09713378017898,150.61855698556752
2023-06-13 08:00:00,-96.12261857056929,151.1878437947141
2023-06-13 09:00:00,-95.50499125168828,149.63884374733067
2023-06-13 10:00:00,-95.00126605522946,149.17519374544614
2023-06-13 11:00:00,-94.12060623874588,148.87401558229456
2023-06-13 12:00:00,-95.97350753846597,148.08844998284485
2023-06-13 13:00:00,-95.34861139878316,148.42329838508618
2023-06-13 14:00:00,-95.8151286480745,151.0380538961998
2023-06-13 15:00:00,-95.13935810126117,150.7785452061509
2023-06-13 16:00:00,-95.56968591757324,152.3249819829012
2023-06-13 17:00:00,-96.55069757732326,153.7355438702308
2023-06-13 18:00:00,-95.95519344359344,152.88124715984495
2023-06-13 19:00:00,-96.33805126671044,152.48499457500506
2023-06-13 20:00:00,-96.36830507189472,152.9189282393153
2023-06-13 21:00:00,-96.86977193154766,152.44786053303812
2023-06-13 22:00:00,-97.90898019013235,153.0901037804984
2023-06-13 23:00:00,-97.09747093637766,153.075048813977
2023-06-14 00:00:00,-97.9494702699842,153.22227246076432
2023-06-14 01:00:00,-97.45337890541086,151.56243827747576
2023-06-14 02:00:00,-96.30942108760138,152.80094535421756
2023-06-14 03:00:00,-97.96425159307196,152.28595557347296
2023-06-14 04:00:00,-98.62931111256044,152.28383845841208
2023-06-14 05:00:00,-100.40076311763828,153.04731424512164
2023-06-14 06:00:00,-99.32081390093931,153.36236001565052
2023-06-14 07:00:00,-98.9825131873433,152.96038506645718
2023-06-14 08:00:00,-98.87442571684724,151.11133606463918
2023-06-14 09:00:00,-98.95224799610494,150.7410289111702
2023-06-14 10:00:00,-97.40655789922783,149.72005146904775
2023-06-14 11:00:00,-97.19708180993696,150.06330707582828
2023-06-14 12:00:00,-96.91328365260368,148.63883644459318
2023-06-14 13:00:00,-96.59689242407188,146.86160487124957
2023-06-14 14:00:00,-96.69293208920271,146.5764184451554
2023-06-14 15:00:00,-98.46438409428058,145.6580624342859
2023-06-14 16:00:00,-97.867207403395,145.90788543028714
2023-06-14 17:00:00,-97.80077611935069,146.40086611930306
2023-06-14 18:00:00,-96.49198074811696,146.10203545570886
2023-06-14 19:00:00,-97.04175956781371,146.57327482140826
2023-06-14 20:00:00,-96.53561678996378,147.49740725309798
2023-06-14 21:00:00,-96.19726468606122,148.93269870358378
2023-06-14 22:00:00,-96.34395409819884,149.9019485972349
2023-06-14 23:00:00,-98.43747865469231,151.14943354117062
2023-06-15 00:00:00,-98.53136845376577,150.82204614728815
2023-06-15 01:00:00,-99.35984161615085,150.08216915738595
2023-06-15 02:00:00,-98.38303782777018,149.68803463206936
2023-06-15 03:00:00,-97.80928865495054,149.65735670169593
2023-06-15 04:00:00,-98.33277484966904,149.0450032565434
2023-06-15 05:00:00,-97.02143934811367,147.799063261005
2023-06-15 06:00:00,-96.74192313225824,149.05692777844698
2023-06-15 07:00:00,-96.98657113258082,149.33312170592154
2023-06-15 08:00:00,-96.55315855758732,148.8462921027464
2023-06-15 09:00:00,-96.14870577631692,148.8554729482131
2023-06-15 10:00:00,-96.08795814273338,148.45349799901976
2023-06-15 11:00:00,-95.6278638513001,149.03715283927767
2023-06-15 12:00:00,-95.1830188277779,149.00647490890424
2023-06-15 13:00:00,-94.12725982994613,150.2003673378853
2023-06-15 14:00:00,-92.27296935170288,148.70218313962562
2023-06-15 15:00:00,-91.376483845674,149.64191525982477
2023-06-15 16:00:00,-91.51194701893569,147.8972371387296
2023-06-15 17:00:00,-90.35946250671196,149.02618529003686
2023-06-15 18:00:00,-92.86650762463526,150.28404980747885
2023-06-15 19:00:00,-95.19709913482065,150.36040769033667
2023-06-15 20:00:00,-96.20173495181108,151.3881563263797
2023-06-15 21:00:00,-96.93476861290576,152.54705354071106
2023-06-15 22:00:00,-97.33160380583344,152.1517907401012
2023-06-15 23:00:00,-97.13507458980146,153.95288261730465
2023-06-16 00:00:00,-95.66489071140212,153.966234210597
2023-06-16 01:00:00,-94.6442509241528,152.5413186203739
2023-06-16 02:00:00,-94.99968580396023,152.6176765032317
2023-06-16 03:00:00,-94.86102019855532,154.56799369223253
2023-06-16 04:00:00,-94.82789593785238,153.1781708614793
2023-06-16 05:00:00,-94.0746027959349,154.14759943577727
2023-06-16 06:00:00,-95.85253923309742,153.35002127432628
2023-06-16 07:00:00,-97.3383445424356,151.77409496646013
2023-06-16 08:00:00,-98.23989018629791,150.81423245166943
2023-06-16 09:00:00,-97.13628178688062,149.80534784828458
2023-06-16 10:00:00,-99.0079143085166,148.49837624931348
2023-06-16 11:00:00,-98.39267969241747,149.23632725464788
2023-06-16 12:00:00,-99.12241933852904,149.0639699967613
2023-06-16 13:00:00,-97.98730559987568,148.93692896485723
2023-06-16 14:00:00,-97.71889477780076,151.56590645433923
2023-06-16 15:00:00,-98.2429628218203,151.52061744157064
2023-06-16 16:00:00,-98.42143381489448,151.40940205282843
2023-06-16 17:00:00,-97.5697049949936,149.78026137277803
2023-06-16 18:00:00,-96.89009501222688,149.79668850202864
2023-06-16 19:00:00,-96.61281143786044,149.5684413121888
2023-06-16 20:00:00,-97.72730249487228,147.99251500432266
2023-06-16 21:00:00,-96.3646749150155,147.54188426902314
2023-06-16 22:00:00,-95.89157647542372,150.31375550599634
2023-06-16 23:00:00,-96.2480062247657,150.21575016799758
2023-06-17 00:00:00,-96.12244041941474,149.00624773006513
2023-06-17 01:00:00,-94.79631846760331,149.9756763043631
2023-06-17 02:00:00,-95.4613779870918,151.23769494627848
2023-06-17 03:00:00,-95.48281260130555,150.38519891268305
2023-06-17 04:00:00,-96.38435824516787,150.07361604862507
2023-06-17 05:00:00,-96.18075076879592,151.01936375051082
2023-06-17 06:00:00,-96.82458326217257,150.31001934482748
2023-06-17 07:00:00,-95.8093019892835,149.98387567869648
2023-06-17 08:00:00,-95.84768214981634,149.67396252605178
2023-06-17 09:00:00,-95.48276808937725,149.19252752602225
2023-06-17 10:00:00,-94.4956213344454,150.13584332332923
2023-06-17 11:00:00,-93.76214248281596,149.65589724011383
2023-06-17 12:00:00,-93.16826708299216,150.71379931367218
2023-06-17 13:00:00,-92.75584729219172,150.30821052330427
2023-06-17 14:00:00,-93.15199353932422,149.9307911158445
2023-06-17 15:00:00,-92.70387521474628,148.944724301052
